Receipt ID,Date,Amount,Recurring Total Months,Recurrence Number,Recipient,Fundraising Page,Fundraising Partner,Reference Code 2,Reference Code,Donor First Name,Donor Last Name,Donor Addr1,Donor Addr2,Donor City,Donor State,Donor ZIP,Donor Country,Donor Occupation,Donor Employer,Donor Email,Donor Phone,New Express Signup,Comments,Check Number,Check Date,Employer Addr1,Employer Addr2,Employer City,Employer State,Employer ZIP,Employer Country,Donor ID,Fundraiser ID,Fundcandidateiser Recipient ID,Fundraiser Contact Email,Fundraiser Contact First Name,Fundraiser Contact Last Name,Partner ID,Partner Contact Email,Partner Contact First Name,Partner Contact Last Name,Reserved,Lineitem ID,AB Test Name,AB Variation,Recipient Committee,Recipient ID,Recipient Gov ID,Recipient Election,Reserved,Payment ID,Payment Date,Disbursement ID,Disbursement Date,Recovery ID,Recovery Date,Refund ID,Refund Date,Fee,Recur Weekly,ActBlue Express Lane,Reserved,Card Type,Reserved,Reserved,Reserved,Reserved,Mobile,Recurring Upsell Shown,Recurring Upsell Succeeded,Double Down,Smart Recurring,Monthly Recurring Amount,Apple Pay,Card Replaced by Account Updater,ActBlue Express Donor,Custom Field 1 Label,Custom Field 1 Value,Donor US Passport Number,Text Message Opt In,Gift Identifier,Gift Declined,Shipping Addr1,Shipping City,Shipping State,Shipping Zip,Shipping Country,Weekly Recurring Amount,Smart Boost Amount,Smart Boost Shown
AB195011348,2021-04-14 9:30:09,5,,1,Example Candidate,https://secure.actblue.com/page/examplecandidate,,,directory,Bassam,Khawaja,937 President St,,Brookyn,NY,11215,United States,Lawyer,NYU Law School,pretend384953270@example.com,,f,,400284813,2021-04-18,,,New York,NY,10012,United States,,,candidate-abdelhamid-1,,,,,,,,,384953270,,,Example Candidate for Congress,115876,C00776658,,f,236683554,2021-04-14 0:00:00,1312456,2021-04-18 0:00:00,,,,,0.2,,,,VISA,,,,,,t,,,,,,t,t,,,,unknown,,,,,,,,,,
AB195011352,2021-04-14 9:30:12,50,,1,Example Candidate,https://secure.actblue.com/page/examplecandidate,,17193_1000096_wfWVju,em20210414-17193,Jeffrey,Balinskas,284 Grove Street,,East Berlin,CT,6023,United States,Marketing Strategist,Verizon,pretend384953274@example.com,9144772818,,,400284813,2021-04-18,,,,,,,,,org-20210414-candidate-1,,,,,,,,,384953274,,,Example Candidate for Congress,115876,C00776658,,f,236683557,2021-04-14 0:00:00,1312456,2021-04-18 0:00:00,,,,,1.98,,,,Discover,,,,,t,t,t,,t,0,t,,,,,,unknown,,,,,,,,,,
AB195011362,2021-04-14 9:30:23,15,,1,Example Candidate,https://secure.actblue.com/page/examplecandidate,,,TW,Alexander,Carlin,1729 E St. NE Apt. 1,,WASHINGTON,DC,20002,United States,REA,National Democratic Training Committee,pretend384953286@example.com,9144772818,f,,400284813,2021-04-18,,,Chicago,IL,,United States,,,candidatesocial,,,,,,,,,384953286,,,Example Candidate for Congress,115876,C00776658,,f,236683568,2021-04-14 0:00:00,1312456,2021-04-18 0:00:00,,,,,0.6,,,,MasterCard,,,,,,t,,,,,,,t,,,,unknown,,,,,,,,,,
AB195011373,2021-04-14 9:30:40,50,,1,Example Candidate,https://secure.actblue.com/page/examplecandidate,,17198_526750_7TQF3p,em20210414-17198-el,Bob,Posert,21 Harcourt,,Newport Coast,CA,92657,United States,Systems Architectg,Wells Fargo,,,f,,400284813,2021-04-18,,,,,,,,,org-20210414-candidate-1,,,,,,,,,384953306,,,Example Candidate for Congress,115876,C00776658,,f,236683580,2021-04-14 0:00:00,1312456,2021-04-18 0:00:00,,,,,1.98,,t,,,,,,,t,,,,,,,,t,,,,unknown,,,,,,,,,,
AB195011374,2021-04-14 9:30:43,250,,1,Example Candidate,https://secure.actblue.com/page/examplecandidate,,,TW,Rebecca,Katz,116 Congress Street,,Brooklyn,NY,11201,United States,Founder,New Deal Strategies,pretend384953308@example.com,9144772818,f,,400284813,2021-04-18,,,Brooklyn,NY,11201,United States,,,candidatesocial,,,,,,,,,384953308,,,Example Candidate for Congress,115876,C00776658,,f,236683581,2021-04-14 0:00:00,1312456,2021-04-18 0:00:00,,,,,9.88,,,,American Express,,,,,,,,,,,,,t,,,,unknown,,,,,,,,,,
AB195011414,2021-04-14 9:31:53,50,,1,Example Candidate,https://secure.actblue.com/page/examplecandidate,,,navbutton,James,Frauenthal,39 East 79th Street,,New York,NY,10075,United States,Chairman of the Board,Helene Fuld College of Nursing,pretend384953355@example.com,9144772818,f,,400284813,2021-04-18,,,,,,,,,candidateweb,,,,,,,,,384953355,,,Example Candidate for Congress,115876,C00776658,,f,236683620,2021-04-14 0:00:00,1312456,2021-04-18 0:00:00,,,,,1.98,,,,VISA,,,,,,t,,,,,,,t,,,,unknown,,,,,,,,,,
AB195011438,2021-04-14 9:32:33,10,,1,Example Candidate,https://secure.actblue.com/page/examplecandidate,,,TW,Cassie,Castro,656 Putnam Ave.,,Cotuit,MA,2635,United States,Intern,Porter Novelli,pretend384953386@example.com,9144772818,f,,400284813,2021-04-18,,,,,,,,,candidatesocial,,,,,,,,,384953386,,,Example Candidate for Congress,115876,C00776658,,f,236683648,2021-04-14 0:00:00,1312456,2021-04-18 0:00:00,,,,,0.4,,,,MasterCard,,,,,t,t,,,,,,,t,,,,unknown,,,,,,,,,,
AB195011448,2021-04-14 9:33:00,3,,1,Example Candidate,https://secure.actblue.com/page/examplecandidate,,17198_996199_TRd95W,em20210414-17198,Joseph,Rojas,2523 South Avenue East,,North Saint Paul,MN,55109,United States,Not Employed,Not Employed,pretend384953401@example.com,,,,400284813,2021-04-18,,,Minneapolis,MN,55414,United States,,,org-20210414-candidate-1,,,,,,,,,384953401,,,Example Candidate for Congress,115876,C00776658,,f,236683663,2021-04-14 0:00:00,1312456,2021-04-18 0:00:00,,,,,0.12,,,,,,,,,t,,,,,,,,,,,,unknown,,,,,,,,,,
AB195011544,2021-04-14 9:35:54,10,,1,Example Candidate,https://secure.actblue.com/page/examplecandidate,,,home,Laura,Hartmark,563 Feura Bush Road A,,Glenmont,NY,12077,United States,Project Manager,NYSDOH,pretend384953523@example.com,,t,,400284813,2021-04-18,,,,,,,,,candidateweb,,,,,,,,,384953523,,,Example Candidate for Congress,115876,C00776658,,f,236683742,2021-04-14 0:00:00,1312456,2021-04-18 0:00:00,,,,,0.4,,,,MasterCard,,,,,t,t,,,,,t,,t,,,,unknown,,,,,,,,,,
AB195011572,2021-04-14 9:36:32,25,,1,Example Candidate,https://secure.actblue.com/page/examplecandidate,,17198_97151_sEVLA5,em20210414-17198-el,Jay,Caplan,155 Chestnut Plain Rd,,Whately,MA,01093-9700,United States,Professor,Amherst College,pretend384953557@example.com,9144772818,f,,400284813,2021-04-18,,,Amherst,MA,01020-5000,United States,,,org-20210414-candidate-1,,,,,,,,,384953557,,,Example Candidate for Congress,115876,C00776658,,f,236683768,2021-04-14 0:00:00,1312456,2021-04-18 0:00:00,,,,,0.99,,t,,MasterCard,,,,,,t,,,,,,,t,,,,unknown,,,,,,,,,,
AB195011591,2021-04-14 9:36:55,25,,1,Example Candidate,https://secure.actblue.com/page/examplecandidate,,,takeover,Michael,Fearing,10109 Faylin Dr,,Austin,TX,78753,United States,Software Developer,Planview Inc.,,,f,,400284813,2021-04-18,,,,,,,,,orgwebsite-202104-candidate,,,,,,,,,384953579,,,Example Candidate for Congress,115876,C00776658,,f,236683781,2021-04-14 0:00:00,1312456,2021-04-18 0:00:00,,,,,0.99,,t,,MasterCard,,,,,,t,,,,,,,t,,,,unknown,,,,,,,,,,
AB195011663,2021-04-14 9:38:53,50,,1,Example Candidate,https://secure.actblue.com/page/examplecandidate,,,home,Ria,Strasser-Galvis,3640 New Hampshire Ave NW,,Washington,DC,20010,United States,Government Affairs,Google,pretend384953673@example.com,,,,400284813,2021-04-18,,,,,,,,,candidateweb,,,,,,,,,384953673,,,Example Candidate for Congress,115876,C00776658,,f,236683857,2021-04-14 0:00:00,1312456,2021-04-18 0:00:00,,,,,1.98,,,,,,,,,,,,,,,,,,,,,unknown,,,,,,,,,,
AB195011666,2021-04-14 9:38:54,100,,1,Example Candidate,https://secure.actblue.com/page/examplecandidate,,,,raj,trivedi,353 king street,,San Francisco,CA,94158,United States,Technology,Prudential financial,,,t,,400284813,2021-04-18,,,,,,,,,examplecandidate,,,,,,,,,384953678,,,Example Candidate for Congress,115876,C00776658,,f,236683859,2021-04-14 0:00:00,1312456,2021-04-18 0:00:00,,,,,3.95,,,,,,,,,t,,,,,,,,t,,,,unknown,,,,,,,,,,
AB195011700,2021-04-14 9:39:38,5,,1,Example Candidate,https://secure.actblue.com/page/examplecandidate,,17198_236034_lvVvXG,em20210414-17198,Johnny,Townsend,10020 59th Ave S,,Seattle,WA,98178,United States,Cashier,City of Seattle,pretend384953712@example.com,,,,400284813,2021-04-18,,,Seattle,WA,98109,United States,,,org-20210414-candidate-1,,,,,,,,,384953712,,,Example Candidate for Congress,115876,C00776658,,f,236683880,2021-04-14 0:00:00,1312456,2021-04-18 0:00:00,,,,,0.2,,,,VISA,,,,,,t,,,,,,,,,,,unknown,,,,,,,,,,
AB195011746,2021-04-14 9:40:22,100,,1,Example Candidate,https://secure.actblue.com/page/examplecandidate,,,,Julia,Rosenbaum,11 Peabody,,Cambridge,MA,2138,United States,Student,Harvard Kennedy School,pretend384953779@example.com,9144772818,f,,400284813,2021-04-18,,,,,,United States,,,examplecandidate,,,,,,,,,384953779,,,Example Candidate for Congress,115876,C00776658,,f,236683910,2021-04-14 0:00:00,1312456,2021-04-18 0:00:00,,,,,3.95,,,,VISA,,,,,t,t,,,,,,,t,,,,unknown,,,,,,,,,,
AB195011743,2021-04-14 9:40:25,27,,1,Example Candidate,https://secure.actblue.com/page/examplecandidate,,,tw,Jonathon,Schaff,225 LINCOLN PL APT 5D,,Brooklyn,NY,11217,United States,Marketing Manager,SingleCare,pretend384953776@example.com,9144772818,f,,400284813,2021-04-18,,,,,,,,,orgsocial-candidate,,,,,,,,,384953776,,,Example Candidate for Congress,115876,C00776658,,f,236683915,2021-04-14 0:00:00,1312456,2021-04-18 0:00:00,,,,,1.07,,,,VISA,,,,,,t,,,,,,,t,,,,unknown,,,,,,,,,,
AB195011792,2021-04-14 9:41:39,10,,1,Example Candidate,https://secure.actblue.com/page/examplecandidate,,,TW,Hudson,Villeneuve,797 Ridgecrest Rd,,Fenton,MI,48430,United States,Field Organizer,Bernie 2020 inc,pretend384953833@example.com,9144772818,f,,400284813,2021-04-18,,,Las Vegas,MI,89145,United States,,,candidatesocial,,,,,,,,,384953833,,,Example Candidate for Congress,115876,C00776658,,f,236683956,2021-04-14 0:00:00,1312456,2021-04-18 0:00:00,,,,,0.4,,,,VISA,,,,,t,t,,,,,,t,t,,,,unknown,,,,,,,,,,
AB195011828,2021-04-14 9:42:34,5,,1,Example Candidate,https://secure.actblue.com/page/examplecandidate,,17198_944961_gkXSmd,em20210414-17198,Omar,Ali,20 Bisbee Drive,,Burlington,NJ,8016,United States,Not Employed,Not Employed,pretend384953875@example.com,9144772818,f,,400284813,2021-04-18,,,,,,,,,org-20210414-candidate-1,,,,,,,,,384953875,,,Example Candidate for Congress,115876,C00776658,,f,236683991,2021-04-14 0:00:00,1312456,2021-04-18 0:00:00,,,,,0.2,,,,MasterCard,,,,,t,t,,,,,,,t,,,,unknown,,,,,,,,,,
AB195011836,2021-04-14 9:42:53,27,,1,Example Candidate,https://secure.actblue.com/page/examplecandidate,,,TW,Jina,John,97 POPLAR STREET,,NANUET,NY,10954,United States,Attorney,Cooley LLP,pretend384953888@example.com,9144772818,f,,400284813,2021-04-18,,,,,,,,,candidatesocial,,,,,,,,,384953888,,,Example Candidate for Congress,115876,C00776658,,f,236684007,2021-04-14 0:00:00,1312456,2021-04-18 0:00:00,,,,,1.07,,,,VISA,,,,,t,t,,,,,,,t,,,,unknown,,,,,,,,,,
AB195011921,2021-04-14 9:45:24,50,,1,Example Candidate,https://secure.actblue.com/page/examplecandidate,,,TW,Glenn,Stone,28 Meade Drive,,Centerport,NY,11721,United States,Digital Advertising,Mediacom USA,pretend384953991@example.com,9144772818,f,,400284813,2021-04-18,,,,,,,,,candidatesocial,,,,,,,,,384953991,,,Example Candidate for Congress,115876,C00776658,,f,236684092,2021-04-14 0:00:00,1312456,2021-04-18 0:00:00,,,,,1.98,,,,VISA,,,,,,t,,,,,,,t,,,,unknown,,,,,,,,,,
AB195011964,2021-04-14 9:46:42,15,,1,Example Candidate,https://secure.actblue.com/page/examplecandidate,,17198_626595_SOmvFu,em20210414-17198,Linda,Henson,1302 Elm Ave.,,Haddon Township,NJ,8107,United States,Not Employed,Not Employed,pretend384954047@example.com,,,,400284813,2021-04-18,,,,,,,,,org-20210414-candidate-1,,,,,,,,,384954047,,,Example Candidate for Congress,115876,C00776658,,f,236684157,2021-04-14 0:00:00,1312456,2021-04-18 0:00:00,,,,,0.6,,,,,,,,,,,,,,,,,,,,,unknown,,,,,,,,,,
AB195011935,2021-04-14 9:48:48,20,,1,Example Candidate,https://secure.actblue.com/page/examplecandidate,,,TW,Hunter,Ellenbarger,1065 Manhattan Ave Apt. 4R,,Brooklyn,NY,11222,United States,Art Director,Google,pretend384954006@example.com,,,,400284813,2021-04-18,,,,,,,,,candidatesocial,,,,,,,,,384954006,,,Example Candidate for Congress,115876,C00776658,,f,236684225,2021-04-14 0:00:00,1312456,2021-04-18 0:00:00,,,,,0.79,,,,VISA,,,,,t,,,,,,t,,,,,,unknown,,,,,,,,,,
AB195011978,2021-04-14 9:49:39,5,,1,Example Candidate,https://secure.actblue.com/page/examplecandidate,,17198_27454_4jm6OW,em20210414-other-17198,Barbara,Kestenbaum,155 East 4th Street #4E,,New York,NY,10009,United States,Not Employed,Not Employed,pretend384954064@example.com,,f,,400284813,2021-04-18,,,New York,NY,10009,United States,,,org-20210414-candidate-1,,,,,,,,,384954064,,,Example Candidate for Congress,115876,C00776658,,f,236684264,2021-04-14 0:00:00,1312456,2021-04-18 0:00:00,,,,,0.2,,,,MasterCard,,,,,,,,,,,,,t,,,,unknown,,,,,,,,,,
AB195012120,2021-04-14 9:50:37,27,,1,Example Candidate,https://secure.actblue.com/page/examplecandidate,,17193_528904_Fmtm7l,em20210414-17193,Christine,Zagrobelny,23-16 Sound Street,,Queens,NY,11105,United States,Software Developer,Fractured Atlas,pretend384954244@example.com,9144772818,f,,400284813,2021-04-18,,,,,,,,,org-20210414-candidate-1,,,,,,,,,384954244,,,Example Candidate for Congress,115876,C00776658,,f,236684300,2021-04-14 0:00:00,1312456,2021-04-18 0:00:00,,,,,1.07,,,,VISA,,,,,,t,,,,,,t,t,,,,unknown,,,,,,,,,,
AB195012151,2021-04-14 9:51:40,5,,1,Example Candidate,https://secure.actblue.com/page/examplecandidate,,17198_1210531_8zGLfN,em20210414-17198,Margaret,Bahan,119 Oakleaf Drive,,San Antonio,TX,78209,United States,Not Employed,Not Employed,,,f,,400284813,2021-04-18,,,San Antonio,TX,78209,United States,,,org-20210414-candidate-1,,,,,,,,,384954283,,,Example Candidate for Congress,115876,C00776658,,f,236684331,2021-04-14 0:00:00,1312456,2021-04-18 0:00:00,,,,,0.2,,,,MasterCard,,,,,t,t,,,,,,t,t,,,,unknown,,,,,,,,,,
AB195012188,2021-04-14 9:52:32,10,,1,Example Candidate,https://secure.actblue.com/page/examplecandidate,,17198_93078_MnSB0-,em20210414-17198,Donald,Yogaratnam,28 Oaklawn Avenue Apt 101,,Cranston,RI,2920,United States,Not Employed,Not Employed,pretend384954329@example.com,,f,,400284813,2021-04-18,,,Cranston,RI,2920,United States,,,org-20210414-candidate-1,,,,,,,,,384954329,,,Example Candidate for Congress,115876,C00776658,,f,236684362,2021-04-14 0:00:00,1312456,2021-04-18 0:00:00,,,,,0.4,,,,VISA,,,,,t,t,,,,,t,,t,,,,unknown,,,,,,,,,,
AB195012266,2021-04-14 9:54:46,27,,1,Example Candidate,https://secure.actblue.com/page/examplecandidate,,,TW,Elena,Saltzman,937 Bowman Avenue,,Wynnewood,PA,19096,United States,Organizer,Indivisible Project,pretend384954419@example.com,9144772818,f,,400284813,2021-04-18,,,,,,United States,,,candidatesocial,,,,,,,,,384954419,,,Example Candidate for Congress,115876,C00776658,,f,236684433,2021-04-14 0:00:00,1312456,2021-04-18 0:00:00,,,,,1.07,,,,Discover,,,,,t,t,,,,,,,t,,,,unknown,,,,,,,,,,
AB195012291,2021-04-14 9:55:24,100,,1,Example Candidate,https://secure.actblue.com/page/examplecandidate,,,home,Natalie,Valentin,73 pinnacle lane,,Dillon,CO,80435,United States,Not Employed,Not Employed,,9144772818,,,400284813,2021-04-18,,,,,,,,,candidateweb,,,,,,,,,384954453,,,Example Candidate for Congress,115876,C00776658,,f,236684466,2021-04-14 0:00:00,1312456,2021-04-18 0:00:00,,,,,3.95,,,,MasterCard,,,,,t,t,,,,,,,,,,,unknown,,,,,,,,,,
AB195012307,2021-04-14 9:55:36,27,,1,Example Candidate,https://secure.actblue.com/page/examplecandidate,,,TW,Brynna,Quillin,3105 Sweetgum Cove,,Austin,TX,78735,United States,Not Employed,Not Employed,,,,,400284813,2021-04-18,,,,,,,,,candidatesocial,,,,,,,,,384954471,,,Example Candidate for Congress,115876,C00776658,,f,236684479,2021-04-14 0:00:00,1312456,2021-04-18 0:00:00,,,,,1.07,,,,VISA,,,,,t,t,,,,,t,,,,,,unknown,,,,,,,,,,
AB195012391,2021-04-14 9:58:06,5,,1,Example Candidate,https://secure.actblue.com/page/examplecandidate,,17198_607560_U3BqZp,em20210414-other-17198,Semra,Malik,513 W Main St Apt 2,,Houston,TX,77006,United States,Director,OneGoal,,,f,,400284813,2021-04-18,,,Chicago,IL,60601,United States,,,org-20210414-candidate-1,,,,,,,,,384954628,,,Example Candidate for Congress,115876,C00776658,,f,236684571,2021-04-14 0:00:00,1312456,2021-04-18 0:00:00,,,,,0.2,,,,MasterCard,,,,,t,t,,,,,t,,t,,,,unknown,,,,,,,,,,
AB195012436,2021-04-14 9:59:36,50,,1,Example Candidate,https://secure.actblue.com/page/examplecandidate,,,TW,Sharif,Silmi,1107 Handy Ave,,Catonsville,MD,21228,United States,Attorney,Self,pretend384954684@example.com,,,,400284813,2021-04-18,,,,,,,,,candidatesocial,,,,,,,,,384954684,,,Example Candidate for Congress,115876,C00776658,,f,236684620,2021-04-14 0:00:00,1312456,2021-04-18 0:00:00,,,,,1.98,,,,,,,,,t,,,,,,,,,,,,unknown,,,,,,,,,,
AB195012481,2021-04-14 10:00:52,10,,1,Example Candidate,https://secure.actblue.com/page/examplecandidate,,17198_179052_Ksrfl6,em20210414-17198,Rebecca,Rast,551 W Walnut St,,Lancaster,PA,17603,United States,Managing Director,Justice Democrats,pretend384954735@example.com,9144772818,,,400284813,2021-04-18,,,,,,United States,,,org-20210414-candidate-1,,,,,,,,,384954735,,,Example Candidate for Congress,115876,C00776658,,f,236684660,2021-04-14 0:00:00,1312456,2021-04-18 0:00:00,,,,,0.4,,,,VISA,,,,,,t,,,,,,,,,,,unknown,,,,,,,,,,
AB195012514,2021-04-14 10:01:27,5,,1,Example Candidate,https://secure.actblue.com/page/examplecandidate,,,TW,Adelaide,Lyall,468 Boom Rd,,Saco,ME,4072,United States,Not Employed,Not Employed,pretend384954774@example.com,,,,400284813,2021-04-18,,,,,,,,,candidatesocial,,,,,,,,,384954774,,,Example Candidate for Congress,115876,C00776658,,f,236684691,2021-04-14 0:00:00,1312456,2021-04-18 0:00:00,,,,,0.2,,,,,,,,,,,,,,,,,,,,,unknown,,,,,,,,,,
AB195012536,2021-04-14 10:02:15,5,,1,Example Candidate,https://secure.actblue.com/page/examplecandidate,,17198_661102_OzlxjM,em20210414-other-17198,Daisy,Chavez,588 Amsterdam Avenue Apt. 4RS,,New York,NY,10024,United States,Store Associate,CVS Health,pretend384954802@example.com,9144772818,f,,400284813,2021-04-18,,,,,,,,,org-20210414-candidate-1,,,,,,,,,384954802,,,Example Candidate for Congress,115876,C00776658,,f,236684724,2021-04-14 0:00:00,1312456,2021-04-18 0:00:00,,,,,0.2,,,,VISA,,,,,t,t,,,,,,,t,,,,unknown,,,,,,,,,,
AB195012572,2021-04-14 10:03:19,10,,1,Example Candidate,https://secure.actblue.com/page/examplecandidate,,,TW,Tess,Clark,3065 17th St,,Boulder,CO,80304,United States,Manager,Barrett Studio Architects,,,,,400284813,2021-04-18,,,,,,,,,candidatesocial,,,,,,,,,384954845,,,Example Candidate for Congress,115876,C00776658,,f,236684770,2021-04-14 0:00:00,1312456,2021-04-18 0:00:00,,,,,0.4,,,,,,,,,t,,,,,,,,,,,,unknown,,,,,,,,,,
AB195012601,2021-04-14 10:04:40,100,,1,Example Candidate,https://secure.actblue.com/page/examplecandidate,,,TW,Moumita,Ahmed,5A,,Jamaica,NY,11432,United States,Not Employed,Not Employed,pretend384954881@example.com,9144772818,,,400284813,2021-04-18,,,Jamaica,NY,11432,United States,,,candidatesocial,,,,,,,,,384954881,,,Example Candidate for Congress,115876,C00776658,,f,236684818,2021-04-14 0:00:00,1312456,2021-04-18 0:00:00,,,,,3.95,,,,,,,,,t,,,,,,,,,,,,unknown,,,,,,,,,,
AB195012644,2021-04-14 10:05:32,20,,1,Example Candidate,https://secure.actblue.com/page/examplecandidate,,,home,Jordan,Bray,3994 Hawks Way NE,,Huntsville,AL,35811,United States,Income Support Specialist,Hawthorne Community Center,pretend384954935@example.com,,,,400284813,2021-04-18,,,,,,,,,candidateweb,,,,,,,,,384954935,,,Example Candidate for Congress,115876,C00776658,,f,236684848,2021-04-14 0:00:00,1312456,2021-04-18 0:00:00,,,,,0.79,,,,Discover,,,,,t,t,,,,,t,,,,,,unknown,,,,,,,,,,
AB195012679,2021-04-14 10:06:42,500,,1,Example Candidate,https://secure.actblue.com/page/examplecandidate,,,TW,Michael,Mosallam,1457 N Benton Way,,Los Angeles,CA,90026-2216,United States,Producer,MMP,pretend384954981@example.com,,,,400284813,2021-04-18,,,,,,,,,candidatesocial,,,,,,,,,384954981,,,Example Candidate for Congress,115876,C00776658,,f,236684884,2021-04-14 0:00:00,1312456,2021-04-18 0:00:00,,,,,19.75,,,,American Express,,,,,t,,,,,,t,,,,,,unknown,,,,,,,,,,
AB195012712,2021-04-14 10:07:33,10,,1,Example Candidate,https://secure.actblue.com/page/examplecandidate,,,navbutton,Joseph,Leone,1105 6th Street NW Apartment 4,,Washington,DC,20001,United States,Program Assistant,National Endowment for Democracy,pretend384955023@example.com,9144772818,f,,400284813,2021-04-18,,,,,,,,,candidateweb,,,,,,,,,384955023,,,Example Candidate for Congress,115876,C00776658,,f,236684916,2021-04-14 0:00:00,1312456,2021-04-18 0:00:00,,,,,0.4,,,,VISA,,,,,,t,,,,,,,t,,,,unknown,,,,,,,,,,
AB195012734,2021-04-14 10:08:08,10,,1,Example Candidate,https://secure.actblue.com/page/examplecandidate,,,org-website-candidates,William,Palmer,2355 Broadway Apt 408,,Oakland,CA,94612,United States,Executive Coach,self,pretend384955061@example.com,,f,,400284813,2021-04-18,,,Oakland,CA,94612,United States,,,orgwebsite-202104-candidate,,,,,,,,,384955061,,,Example Candidate for Congress,115876,C00776658,,f,236684938,2021-04-14 0:00:00,1312456,2021-04-18 0:00:00,,,,,0.4,,,,MasterCard,,,,,,,,,,,,,t,,,,unknown,,,,,,,,,,
AB195012723,2021-04-14 10:08:34,20,,1,Example Candidate,https://secure.actblue.com/page/examplecandidate,,,home,Frank,Linguiti,128 Rochelle Avenue,,Philadelphia,PA,19128,United States,Not Employed,Not Employed,pretend384955048@example.com,9144772818,f,,400284813,2021-04-18,,,,,,,,,candidateweb,,,,,,,,,384955048,,,Example Candidate for Congress,115876,C00776658,,f,236684949,2021-04-14 0:00:00,1312456,2021-04-18 0:00:00,,,,,0.79,,,,American Express,,,,,t,t,,,,,,,t,,,,unknown,,,,,,,,,,
AB195012755,2021-04-14 10:08:45,25,,1,Example Candidate,https://secure.actblue.com/page/examplecandidate,,,tw,William,E Mulrine,533 lee street,,Holly Springs,NC,27540,United States,Software Developer,NC Wildlife,pretend384955089@example.com,,,,400284813,2021-04-18,,,,,,,,,orgsocial-candidate,,,,,,,,,384955089,,,Example Candidate for Congress,115876,C00776658,,f,236684955,2021-04-14 0:00:00,1312456,2021-04-18 0:00:00,,,,,0.99,,,,VISA,,,,,t,,,,,,,,,,,,unknown,,,,,,,,,,
AB195012831,2021-04-14 10:11:12,1000,,1,Example Candidate,https://secure.actblue.com/page/examplecandidate,,17193_2_aW_JH8,em20210414-17193-el,Kenneth,Pennington,1011 Girard St NW Unit B,,Washington,DC,20001,United States,Self,Self,pretend384955189@example.com,9144772818,f,,400284813,2021-04-18,,,Washington,DC,20009,United States,,,org-20210414-candidate-1,,,,,,,,,384955189,,,Example Candidate for Congress,115876,C00776658,,f,236685042,2021-04-14 0:00:00,1312456,2021-04-18 0:00:00,,,,,39.5,,t,,VISA,,,,,,,,,,,,t,t,,,,unknown,,,,,,,,,,
AB195012833,2021-04-14 10:11:20,25,,1,Example Candidate,https://secure.actblue.com/page/examplecandidate,,,navbutton,Ashley,Fairbanks,2617 36th Avenue S.,,Minneapolis,MN,55406,United States,Political Consultant,Self,,9144772818,f,,400284813,2021-04-18,,,Minneapolis,MN,55406,United States,,,candidateweb,,,,,,,,,384955191,,,Example Candidate for Congress,115876,C00776658,,f,236685047,2021-04-14 0:00:00,1312456,2021-04-18 0:00:00,,,,,0.99,,,,VISA,,,,,,,,,,0,,,t,,,,unknown,,,,,,,,,,
AB194987320,2021-04-14 10:12:55,500,,1,Example Candidate,https://secure.actblue.com/page/examplecandidate,,,,Hisham,Yousif,10796 N. 126th st,,Scottsdale,AZ,85259,United States,Doctor,Mount Sinai Hospital,,,,,400284813,2021-04-18,,,,,,,,,examplecandidate,,,,,,,,,384865285,,,Example Candidate for Congress,115876,C00776658,,f,236685128,2021-04-14 0:00:00,1312456,2021-04-18 0:00:00,,,,,19.75,,,,VISA,,,,,t,,,,,,,,,,,,unknown,,,,,,,,,,
